Date;Agrupamento;GGR;Custo Freespin;Jogadores;ARPU;Novos Jogadores;Novos;Turnover;Margem;Rounds per Player;Qtd Rollback;Valor Rollback;Margem
2025-06-07;Playson;61929,5;0,0;430;144,02;8;0,0186;369766,0;0,1675;3,13;2;11,0;0,1675
2025-02-22;SmartSoft;2339,34;0,0;1188;1,97;44;0,037;368932,0;0,0063;2,95;775;5611,0;0,0063
2025-05-20;Pragmatic Live Casino;20597,42;0,0;652;31,59;38;0,0583;368790,0;0,0559;3,09;12;1050,0;0,0559
2025-06-09;Playson;-27798,0;0,0;320;-86,87;7;0,0219;368633,0;-0,0754;3,14;4;109,0;-0,0754
2025-05-21;Playson;-128782,25;0,0;339;-379,89;9;0,0265;368478,0;-0,3495;3,48;4;28,0;-0,3495
2025-04-05;Games Global;40078,04;0,0;1969;20,35;56;0,0284;367732,0;0,109;2,24;25;34,0;0,1090
2025-02-04;Pragmatic Live Casino;37816,3;0,0;596;63,45;33;0,0554;367611,0;0,1029;3,4;17;176,0;0,1029
2025-03-14;Pragmatic Live Casino;25223,75;0,0;637;39,6;19;0,0298;367507,0;0,0686;3,39;12;110,0;0,0686
2025-04-29;Pragmatic Live Casino;17534,47;0,0;646;27,14;15;0,0232;367116,0;0,0478;2,94;13;507,0;0,0478
2025-03-19;Games Global;21819,73;0,0;1948;11,2;55;0,0282;366324,0;0,0596;2,18;10;19,0;0,0596
2025-05-25;Playson;23914,8;0,0;282;84,8;3;0,0106;366230,0;0,0653;3,3;3;5,0;0,0653
2025-04-22;Games Global;71301,81;0,0;1343;53,09;67;0,0499;365404,0;0,1951;2,32;4;4,0;0,1951
2025-01-13;Pragmatic Live Casino;10202,9;0,0;583;17,5;41;0,0703;365312,0;0,0279;3,19;15;571,0;0,0279
2025-02-24;TaDa;5253,84;0,0;1880;2,79;81;0,0431;364910,0;0,0144;1,68;12;20,0;0,0144
2025-07-16;Playson;84610,45;0,0;797;106,16;42;0,0527;364410,0;0,2322;1,99;2;51,0;0,2322
2025-06-09;RubyPlay;8358,16;0,0;3018;2,77;101;0,0335;364391,0;0,0229;1,62;22;24,0;0,0229
2025-05-09;Pragmatic Live Casino;11255,39;0,0;782;14,39;23;0,0294;363938,0;0,0309;3,26;34;844,0;0,0309
2025-08-19;RubyPlay;36708,23;0,0;4066;9,03;295;0,0726;363141,0;0,1011;1,42;23;23,0;0,1011
2025-08-21;RubyPlay;18554,64;0,0;4436;4,18;304;0,0685;362644,0;0,0512;1,43;37;31,0;0,0512
2025-06-25;RubyPlay;33276,68;0,0;3329;10,0;57;0,0171;362396,0;0,0918;1,74;20;24,0;0,0918
2025-01-25;SmartSoft;13004,36;0,0;2555;5,09;278;0,1088;361864,0;0,0359;2,09;738;5132,0;0,0359
2025-04-07;Games Global;-16207,7;0,0;1669;-9,71;34;0,0204;361677,0;-0,0448;2,34;7;9,0;-0,0448
2025-05-19;Pragmatic Live Casino;26922,45;0,0;547;49,22;56;0,1024;359002,0;0,075;3,19;24;431,0;0,0750
2025-04-18;Games Global;22720,25;0,0;1766;12,87;61;0,0345;358134,0;0,0634;2,25;14;16,0;0,0634
2025-06-15;Playson;63523,9;0,0;783;81,13;48;0,0613;357629,0;0,1776;2,17;4;12,0;0,1776
2025-03-08;Pragmatic Live Casino;-12374,33;0,0;656;-18,86;36;0,0549;357626,0;-0,0346;3,35;7;733,0;-0,0346
2025-07-06;RubyPlay;12561,1;0,0;3038;4,13;130;0,0428;357586,0;0,0351;1,74;20;14,0;0,0351
2025-03-18;Pragmatic Live Casino;9657,81;0,0;611;15,81;18;0,0295;357026,0;0,0271;3,35;8;74,0;0,0271
2025-06-20;Playson;37224,7;0,0;851;43,74;34;0,04;356892,0;0,1043;2,2;6;7,0;0,1043
2025-04-02;Pragmatic Live Casino;5857,39;0,0;787;7,44;19;0,0241;355020,0;0,0165;2,77;4;83,0;0,0165
2025-01-10;Pragmatic Live Casino;21633,54;0,0;677;31,96;32;0,0473;354730,0;0,061;3,1;32;1493,0;0,0610
2025-04-10;Games Global;25079,55;0,0;1566;16,02;35;0,0223;354612,0;0,0707;2,33;6;9,0;0,0707
2025-04-03;Pragmatic Live Casino;18090,67;0,0;748;24,19;24;0,0321;354342,0;0,0511;2,81;3;73,0;0,0511
2025-03-27;Pragmatic Live Casino;-7025,1;0,0;665;-10,56;25;0,0376;353483,0;-0,0199;2,54;7;68,0;-0,0199
2025-06-24;RubyPlay;27017,58;0,0;3320;8,14;92;0,0277;352875,0;0,0766;1,73;3;4,0;0,0766
2025-01-05;Playson;30709,35;0,0;1360;22,58;41;0,0301;352797,0;0,087;2,29;4;18,0;0,0870
2025-02-20;Pragmatic Live Casino;5423,87;0,0;571;9,5;24;0,042;350859,0;0,0155;3,02;8;102,0;0,0155
2025-02-02;Pragmatic Live Casino;25086,48;0,0;594;42,23;56;0,0943;350132,0;0,0716;3,29;23;363,0;0,0716
2025-01-23;Pragmatic Live Casino;58050,48;0,0;814;71,32;57;0,07;349320,0;0,1662;2,32;2;274,0;0,1662
2025-01-07;Playson;16689,95;0,0;989;16,88;28;0,0283;348028,0;0,048;2,78;9;11,0;0,0480
2025-02-21;SmartSoft;10241,03;0,0;1107;9,25;30;0,0271;346028,0;0,0296;2,85;801;7098,0;0,0296
2025-03-13;RubyPlay;20268,47;0,0;5219;3,88;282;0,054;345997,0;0,0586;1,57;14;8,0;0,0586
2025-01-11;SmartSoft;11922,51;0,0;1341;8,89;61;0,0455;345168,0;0,0345;2,58;936;7410,0;0,0345
2025-06-21;RubyPlay;30997,56;0,0;3368;9,2;114;0,0338;344790,0;0,0899;1,76;16;14,0;0,0899
2025-06-24;Playson;25880,45;0,0;297;87,14;3;0,0101;342711,0;0,0755;3,3;1;1,0;0,0755
2025-07-05;RubyPlay;18301,3;0,0;3555;5,15;132;0,0371;342177,0;0,0535;1,67;58;46,0;0,0535
2025-06-19;Playson;-74784,85;0,0;786;-95,15;34;0,0433;341236,0;-0,2192;2,24;3;3,0;-0,2192
2025-02-04;SmartSoft;21026,04;0,0;1297;16,21;85;0,0655;339562,0;0,0619;2,58;626;5916,0;0,0619
2025-02-01;Pragmatic Live Casino;27930,75;0,0;570;49,0;70;0,1228;339032,0;0,0824;2,59;10;192,0;0,0824
2025-01-06;Pragmatic Live Casino;24497,73;0,0;610;40,16;47;0,077;338886,0;0,0723;2,84;9;169,0;0,0723
2025-02-02;SmartSoft;3894,22;0,0;1345;2,9;131;0,0974;338822,0;0,0115;2,47;724;7507,0;0,0115
2025-07-01;RubyPlay;24817,65;0,0;3023;8,21;73;0,0241;338566,0;0,0733;1,7;10;7,0;0,0733
2025-04-25;Playson;21378,75;0,0;435;49,15;5;0,0115;336773,0;0,0635;3,64;2;6,0;0,0635
2025-01-13;SmartSoft;-505,62;0,0;1196;-0,42;93;0,0778;336335,0;-0,0015;2,78;809;7409,0;-0,0015
2025-01-06;RubyPlay;26010,5;0,0;3289;7,91;131;0,0398;332579,0;0,0782;1,87;10;7,0;0,0782
2025-06-30;RubyPlay;6097,73;0,0;2764;2,21;69;0,025;332502,0;0,0183;1,68;6;8,0;0,0183
2025-08-08;Hacksaw;26615,04;0,0;1783;14,93;84;0,0471;331995,0;0,0802;1,52;21;172,0;0,0802
2025-04-01;Games Global;14385,11;0,0;1591;9,04;32;0,0201;331657,0;0,0434;2,43;9;17,0;0,0434
2025-08-22;RubyPlay;22136,93;0,0;4421;5,01;305;0,069;331241,0;0,0668;1,37;11;11,0;0,0668
2025-02-10;SmartSoft;21133,36;0,0;889;23,77;26;0,0292;331166,0;0,0638;2,92;687;7417,0;0,0638
2025-03-20;Games Global;27617,1;0,0;1641;16,83;68;0,0414;331045,0;0,0834;2,18;12;14,0;0,0834
2025-01-27;Pragmatic Live Casino;25952,45;0,0;532;48,78;44;0,0827;331005,0;0,0784;3,08;10;333,0;0,0784
2025-01-22;Pragmatic Live Casino;12453,39;0,0;685;18,18;60;0,0876;330979,0;0,0376;2,67;19;676,0;0,0376
2025-02-15;SmartSoft;12346,92;0,0;964;12,81;26;0,027;330543,0;0,0374;2,98;768;6096,0;0,0374
2025-04-08;Games Global;5010,01;0,0;1696;2,95;33;0,0195;330128,0;0,0152;2,28;11;34,0;0,0152
2025-08-18;RubyPlay;10673,35;0,0;3291;3,24;248;0,0754;329949,0;0,0323;1,39;25;82,0;0,0323
2025-07-02;RubyPlay;28356,02;0,0;3060;9,27;107;0,035;329759,0;0,086;1,75;21;22,0;0,0860
2025-02-14;Pragmatic Live Casino;25870,53;0,0;469;55,16;13;0,0277;328618,0;0,0787;3,24;32;683,0;0,0787
2025-03-17;Pragmatic Live Casino;30678,81;0,0;567;54,11;20;0,0353;328192,0;0,0935;3,18;6;214,0;0,0935
2025-01-18;Pragmatic Live Casino;46456,2;0,0;586;79,28;30;0,0512;327445,0;0,1419;2,66;2;33,0;0,1419
2025-03-16;RubyPlay;16695,45;0,0;4761;3,51;315;0,0662;326788,0;0,0511;1,62;9;6,0;0,0511
2025-07-26;Hacksaw;29575,74;0,0;3495;8,46;259;0,0741;326600,0;0,0906;1,45;8;7,0;0,0906
2025-02-22;Playson;29512,9;0,0;664;44,45;16;0,0241;325635,0;0,0906;2,89;11;27,0;0,0906
2025-01-21;SmartSoft;14634,97;0,0;1345;10,88;73;0,0543;325116,0;0,045;2,62;678;7310,0;0,0450
2025-02-28;Playson;1252,2;0,0;787;1,59;12;0,0152;324862,0;0,0039;2,66;8;209,0;0,0039
2025-02-05;Playson;-15708,55;0,0;1349;-11,64;37;0,0274;324168,0;-0,0485;2,11;15;28,0;-0,0485
2025-04-09;Games Global;16838,67;0,0;1648;10,22;48;0,0291;323506,0;0,0521;2,24;5;7,0;0,0521
2025-02-17;Pragmatic Live Casino;12263,36;0,0;415;29,55;21;0,0506;322491,0;0,038;3,33;4;158,0;0,0380
2025-03-18;RubyPlay;30616,95;0,0;4586;6,68;370;0,0807;321477,0;0,0952;1,59;20;20,0;0,0952
2025-02-02;Playson;24324,65;0,0;692;35,15;18;0,026;321180,0;0,0757;2,71;5;6,0;0,0757
2025-01-21;Playson;20450,95;0,0;787;25,99;27;0,0343;320327,0;0,0638;2,42;7;11,0;0,0638
2025-04-04;Games Global;13910,24;0,0;1952;7,13;47;0,0241;319032,0;0,0436;2,2;23;36,0;0,0436
2025-01-12;SmartSoft;17661,33;0,0;1294;13,65;86;0,0665;318641,0;0,0554;2,84;991;7696,0;0,0554
2025-03-28;Pragmatic Live Casino;3544,21;0,0;643;5,51;23;0,0358;318581,0;0,0111;2,53;12;266,0;0,0111
2025-07-30;RubyPlay;20646,14;0,0;2285;9,04;80;0,035;318144,0;0,0649;1,51;8;8,0;0,0649
2025-01-05;RubyPlay;27078,46;0,0;3518;7,7;139;0,0395;317789,0;0,0852;1,82;9;7,0;0,0852
2025-01-07;RubyPlay;12696,22;0,0;2784;4,56;124;0,0445;317664,0;0,04;1,84;12;13,0;0,0400
2025-01-08;BGaming;34295,79;0,0;2137;16,05;59;0,0276;317549,0;0,108;1,61;15;78,0;0,1080
2025-06-04;Playson;22925,15;0,0;312;73,48;4;0,0128;316467,0;0,0724;3,29;3;12,0;0,0724
2025-04-06;Games Global;12460,8;0,0;1697;7,34;54;0,0318;316041,0;0,0394;2,33;11;13,0;0,0394
2025-08-19;Playtech;-21708,34;0,0;444;-48,89;19;0,0428;315520,0;-0,0688;1,65;1;1,0;-0,0688
2025-01-28;SmartSoft;17029,78;0,0;1288;13,22;100;0,0776;315423,0;0,054;2,65;591;6823,0;0,0540
2025-03-06;SmartSoft;17623,14;0,0;778;22,65;21;0,027;314749,0;0,056;2,72;345;2916,0;0,0560
2025-07-04;Playson;-4012,85;0,0;1116;-3,6;42;0,0376;314266,0;-0,0128;1,96;29;55,0;-0,0128
2025-04-07;Playson;16250,75;0,0;538;30,21;5;0,0093;313922,0;0,0518;4,26;11;37,0;0,0518
2025-03-31;Games Global;20990,4;0,0;1169;17,96;39;0,0334;313879,0;0,0669;2,33;1;1,0;0,0669
2025-03-09;Pragmatic Live Casino;7940,48;0,0;565;14,05;21;0,0372;313517,0;0,0253;3,08;4;154,0;0,0253
2025-04-12;Games Global;25894,46;0,0;1509;17,16;45;0,0298;312391,0;0,0829;2,31;7;9,0;0,0829
2025-06-17;Playson;27598,65;0,0;817;33,78;39;0,0477;311099,0;0,0887;1,98;2;3,0;0,0887
2025-03-30;Games Global;19589,36;0,0;1133;17,29;44;0,0388;310634,0;0,0631;2,49;0;0,0;0,0631
2025-03-04;Pragmatic Live Casino;-5281,25;0,0;579;-9,12;30;0,0518;310270,0;-0,017;2,77;8;118,0;-0,0170
2025-05-31;Playson;-30555,8;0,0;339;-90,14;1;0,0029;308937,0;-0,0989;3,22;2;11,0;-0,0989
2025-06-23;RubyPlay;35728,95;0,0;2687;13,3;76;0,0283;308827,0;0,1157;1,71;7;8,0;0,1157
2025-06-25;Playtech;-17543,24;0,0;304;-57,71;3;0,0099;308499,0;-0,0569;2,24;1;1,0;-0,0569
2025-03-21;Pragmatic Live Casino;29426,84;0,0;654;45,0;20;0,0306;308329,0;0,0954;2,99;3;10,0;0,0954
2025-03-29;Playson;51042,3;0,0;758;67,34;26;0,0343;307521,0;0,166;3,22;10;21,0;0,1660
2025-02-01;SmartSoft;16110,26;0,0;1037;15,54;66;0,0636;305707,0;0,0527;3,01;796;6669,0;0,0527
2025-08-18;Playtech;5143,75;0,0;115;44,73;6;0,0522;304455,0;0,0169;2,82;1;2,0;0,0169
2025-07-25;Hacksaw;-14582,7;0,0;3844;-3,79;192;0,0499;304017,0;-0,048;1,48;19;28,0;-0,0480
2025-03-07;Playson;-1759,25;0,0;931;-1,89;24;0,0258;303962,0;-0,0058;4,79;12;55,0;-0,0058
2025-03-24;Games Global;27302,7;0,0;1384;19,73;47;0,034;303050,0;0,0901;2,34;15;30,0;0,0901
2025-06-22;RubyPlay;13759,02;0,0;2912;4,72;78;0,0268;302872,0;0,0454;1,75;10;12,0;0,0454
2025-03-23;Games Global;-9868,3;0,0;1452;-6,8;51;0,0351;302803,0;-0,0326;2,13;3;3,0;-0,0326
2025-01-22;SmartSoft;9072,37;0,0;1863;4,87;219;0,1176;302795,0;0,03;2,41;884;5728,0;0,0300
2025-01-08;RubyPlay;16760,81;0,0;3045;5,5;125;0,0411;302788,0;0,0554;1,76;4;7,0;0,0554
2025-03-14;Playson;37132,5;0,0;631;58,85;13;0,0206;301962,0;0,123;2,98;3;4,0;0,1230
2025-08-13;RubyPlay;24848,0;0,0;3526;7,05;316;0,0896;300416,0;0,0827;1,42;30;32,0;0,0827
2025-06-26;RubyPlay;13518,08;0,0;3044;4,44;47;0,0154;300295,0;0,045;1,7;11;10,0;0,0450
2025-02-08;SmartSoft;4498,07;0,0;996;4,52;21;0,0211;299769,0;0,015;3,11;787;6609,0;0,0150
2025-01-16;Pragmatic Live Casino;-11438,94;0,0;505;-22,65;37;0,0733;299591,0;-0,0382;3,17;8;45,0;-0,0382
2025-03-09;Playson;24623,95;0,0;945;26,06;18;0,019;298922,0;0,0824;2,46;4;5,0;0,0824
2025-08-14;Hacksaw;-29997,48;0,0;1922;-15,61;131;0,0682;298627,0;-0,1005;1,44;39;46,0;-0,1005
2025-04-14;Games Global;11617,97;0,0;1323;8,78;36;0,0272;298595,0;0,0389;2,31;4;5,0;0,0389
2025-01-26;SmartSoft;12414,45;0,0;1896;6,55;237;0,125;298475,0;0,0416;2,37;648;4816,0;0,0416
2025-01-27;SmartSoft;8577,88;0,0;1471;5,83;119;0,0809;298055,0;0,0288;2,53;468;5677,0;0,0288
2025-06-29;RubyPlay;-9176,55;0,0;2593;-3,54;33;0,0127;296733,0;-0,0309;1,75;5;3,0;-0,0309
2025-06-05;Playson;27722,45;0,0;348;79,66;7;0,0201;295482,0;0,0938;3,16;16;74,0;0,0938
2025-03-19;Pragmatic Live Casino;7168,93;0,0;654;10,96;19;0,0291;295234,0;0,0243;2,99;4;308,0;0,0243
2025-08-11;Hacksaw;44732,04;0,0;1649;27,13;119;0,0722;293407,0;0,1525;1,48;10;10,0;0,1525
2025-02-18;SmartSoft;22128,27;0,0;901;24,56;23;0,0255;292611,0;0,0756;2,75;549;4184,0;0,0756
2025-08-12;RubyPlay;-32988,39;0,0;4232;-7,79;397;0,0938;292139,0;-0,1129;1,42;21;19,0;-0,1129
2025-03-20;Pragmatic Live Casino;9544,34;0,0;638;14,96;18;0,0282;291733,0;0,0327;3,24;18;1164,0;0,0327
2025-01-21;Pragmatic Live Casino;16734,29;0,0;498;33,6;32;0,0643;291702,0;0,0574;3,11;10;546,0;0,0574
2025-03-22;Games Global;7073,45;0,0;1519;4,66;39;0,0257;291479,0;0,0243;2,1;4;23,0;0,0243
2025-01-16;Playson;18710,6;0,0;715;26,17;16;0,0224;290196,0;0,0645;2,52;2;2,0;0,0645
2025-02-26;Playson;29427,75;0,0;611;48,16;19;0,0311;289341,0;0,1017;2,64;7;18,0;0,1017
2025-04-11;Games Global;8902,55;0,0;1460;6,1;39;0,0267;288619,0;0,0308;2,38;6;14,0;0,0308
2025-04-03;Games Global;27650,96;0,0;1682;16,44;61;0,0363;287698,0;0,0961;2,26;3;5,0;0,0961
2025-02-03;SmartSoft;18347,27;0,0;1319;13,91;134;0,1016;287415,0;0,0638;2,31;529;7856,0;0,0638
2025-07-07;RubyPlay;21501,98;0,0;3172;6,78;136;0,0429;287391,0;0,0748;1,63;17;16,0;0,0748
2025-07-23;Playson;94722,95;0,0;771;122,86;65;0,0843;287055,0;0,33;1,95;2;2,0;0,3300
2025-04-01;Pragmatic Live Casino;16182,26;0,0;656;24,67;19;0,029;287053,0;0,0564;2,77;5;68,0;0,0564
2025-06-27;RubyPlay;5646,35;0,0;3335;1,69;44;0,0132;286792,0;0,0197;1,7;14;13,0;0,0197
2025-07-11;Playson;10902,35;0,0;339;32,16;7;0,0206;286674,0;0,038;3,52;4;15,0;0,0380
2025-03-31;Pragmatic Live Casino;23781,53;0,0;581;40,93;27;0,0465;286588,0;0,083;3,08;7;353,0;0,0830
2025-06-23;Playson;7931,6;0,0;477;16,63;8;0,0168;285131,0;0,0278;2,43;0;0,0;0,0278
2025-04-22;Pragmatic Live Casino;2768,6;0,0;683;4,05;18;0,0264;284763,0;0,0097;3,0;10;230,0;0,0097
2025-06-28;RubyPlay;22175,24;0,0;3183;6,97;73;0,0229;283740,0;0,0782;1,74;15;9,0;0,0782
2025-01-09;Pragmatic Live Casino;30213,88;0,0;564;53,57;24;0,0426;283498,0;0,1066;2,79;6;219,0;0,1066
2025-07-24;Hacksaw;39040,92;0,0;3603;10,84;221;0,0613;283092,0;0,1379;1,49;6;4,0;0,1379
2025-08-06;Hacksaw;18985,8;0,0;1806;10,51;71;0,0393;283031,0;0,0671;1,57;33;62,0;0,0671
2025-04-05;RubyPlay;14864,52;0,0;3417;4,35;147;0,043;282656,0;0,0526;1,62;28;28,0;0,0526
2025-07-10;Playson;5949,25;0,0;349;17,05;6;0,0172;282519,0;0,0211;3,2;8;13,0;0,0211
2025-06-18;Playson;5383,3;0,0;770;6,99;39;0,0506;282514,0;0,0191;2,1;4;13,0;0,0191
2025-07-05;Playson;32713,9;0,0;1190;27,49;55;0,0462;281927,0;0,116;1,83;22;48,0;0,1160
2025-02-14;SmartSoft;-1039,56;0,0;888;-1,17;34;0,0383;281062,0;-0,0037;2,95;830;7756,0;-0,0037
2025-02-12;Pragmatic Live Casino;16474,66;0,0;497;33,15;26;0,0523;278871,0;0,0591;3,33;15;173,0;0,0591
2025-02-05;SmartSoft;14170,19;0,0;1300;10,9;80;0,0615;278453,0;0,0509;2,5;632;4557,0;0,0509
2025-06-16;Playson;48243,75;0,0;821;58,76;33;0,0402;278350,0;0,1733;2,01;3;4,0;0,1733
2025-03-31;Playson;5609,6;0,0;582;9,64;11;0,0189;277279,0;0,0202;3,21;2;12,0;0,0202
2025-04-13;Pragmatic Live Casino;19530,45;0,0;764;25,56;12;0,0157;276947,0;0,0705;3,16;5;161,0;0,0705
2025-01-19;Pragmatic Live Casino;54299,24;0,0;510;106,47;31;0,0608;276779,0;0,1962;2,73;6;43,0;0,1962
2025-08-17;Playtech;-7793,59;0,0;108;-72,16;5;0,0463;276662,0;-0,0282;3,16;0;0,0;-0,0282
2025-04-19;Pragmatic Live Casino;16023,19;0,0;824;19,45;13;0,0158;276373,0;0,058;2,91;23;422,0;0,0580
2025-08-23;RubyPlay;26290,93;0,0;4046;6,5;350;0,0865;275915,0;0,0953;1,42;25;82,0;0,0953
2025-01-09;Playson;28080,5;0,0;828;33,91;20;0,0242;275902,0;0,1018;2,95;2;3,0;0,1018
2025-01-03;Pragmatic Live Casino;13641,02;0,0;635;21,48;35;0,0551;275653,0;0,0495;2,72;9;91,0;0,0495
2025-08-25;RubyPlay;27092,0;0,0;3432;7,89;276;0,0804;275336,0;0,0984;1,39;18;15,0;0,0984
2025-01-19;Playson;5262,25;0,0;782;6,73;19;0,0243;275240,0;0,0191;2,77;0;0,0;0,0191
2025-05-16;Playson;-11925,25;0,0;298;-40,02;7;0,0235;275058,0;-0,0434;3,89;5;7,0;-0,0434
2025-03-30;Playson;14436,8;0,0;689;20,95;12;0,0174;274320,0;0,0526;3,46;2;2,0;0,0526
2025-05-29;Playtech;53567,88;0,0;215;249,15;4;0,0186;273547,0;0,1958;2,96;1;1,0;0,1958
2025-05-01;Playson;22950,3;0,0;367;62,53;4;0,0109;273425,0;0,0839;3,27;5;12,0;0,0839
2025-06-06;RubyPlay;35186,37;0,0;2199;16,0;56;0,0255;273421,0;0,1287;1,81;14;35,0;0,1287
2025-02-08;Playson;11725,05;0,0;749;15,65;12;0,016;272935,0;0,043;2,87;14;15,0;0,0430
2025-04-19;Games Global;26736,99;0,0;1383;19,33;57;0,0412;272320,0;0,0982;2,33;9;10,0;0,0982
2025-02-23;Pragmatic Live Casino;7453,66;0,0;574;12,99;29;0,0505;272197,0;0,0274;2,76;6;82,0;0,0274
2025-04-17;Games Global;28329,52;0,0;1672;16,94;64;0,0383;271940,0;0,1042;2,13;61;96,0;0,1042
2025-02-25;Pragmatic Live Casino;20326,7;0,0;465;43,71;19;0,0409;271876,0;0,0748;2,89;5;36,0;0,0748
2025-04-16;Games Global;27026,7;0,0;1538;17,57;51;0,0332;271125,0;0,0997;2,24;5;5,0;0,0997
2025-01-31;Playson;16180,3;0,0;682;23,72;21;0,0308;270818,0;0,0597;2,62;5;8,0;0,0597
2025-03-29;Games Global;12204,48;0,0;1248;9,78;65;0,0521;270297,0;0,0452;2,46;4;4,0;0,0452
2025-02-23;SmartSoft;21840,72;0,0;1114;19,61;31;0,0278;270057,0;0,0809;2,73;682;3698,0;0,0809
2025-05-09;Playson;-4759,85;0,0;388;-12,27;1;0,0026;269799,0;-0,0176;3,81;7;16,0;-0,0176
2025-02-07;Playson;25637,5;0,0;886;28,94;20;0,0226;268997,0;0,0953;2,58;19;30,0;0,0953
2025-03-02;Pragmatic Live Casino;22993,74;0,0;550;41,81;24;0,0436;268810,0;0,0855;2,89;3;88,0;0,0855
2025-04-04;Playson;13146,15;0,0;574;22,9;7;0,0122;268465,0;0,049;3,57;14;18,0;0,0490
2025-05-08;Playson;-9258,05;0,0;419;-22,1;5;0,0119;268281,0;-0,0345;3,76;7;15,0;-0,0345
2025-07-03;Playson;22308,0;0,0;898;24,84;40;0,0445;268153,0;0,0832;2,08;3;8,0;0,0832
2025-04-15;Games Global;25253,65;0,0;1445;17,48;45;0,0311;267840,0;0,0943;2,24;3;3,0;0,0943
2025-01-03;Hacksaw;-722,46;0,0;2231;-0,32;55;0,0247;267787,0;-0,0027;1,96;10;11,0;-0,0027
2025-04-13;Games Global;8541,36;0,0;1439;5,94;57;0,0396;267384,0;0,0319;2,29;4;5,0;0,0319
2025-02-10;Playson;12754,7;0,0;750;17,01;24;0,032;267028,0;0,0478;2,7;7;13,0;0,0478
2025-07-31;Hacksaw;31469,52;0,0;2929;10,74;148;0,0505;266929,0;0,1179;1,39;13;16,0;0,1179
2025-05-25;Pragmatic Live Casino;20093,27;0,0;767;26,2;20;0,0261;266878,0;0,0753;2,87;7;72,0;0,0753
2025-02-16;SmartSoft;13841,89;0,0;935;14,8;26;0,0278;266244,0;0,052;2,94;693;6058,0;0,0520
2025-01-14;Pragmatic Live Casino;2278,27;0,0;524;4,35;37;0,0706;266142,0;0,0086;3,22;14;176,0;0,0086
2025-01-06;SmartSoft;2302,54;0,0;1146;2,01;68;0,0593;265947,0;0,0087;2,69;555;3861,0;0,0087
2025-01-10;Playson;13300,95;0,0;824;16,14;14;0,017;265946,0;0,05;2,71;7;7,0;0,0500
2025-06-22;Playtech;11156,61;0,0;225;49,58;3;0,0133;265632,0;0,042;2,76;0;0,0;0,0420
2025-03-25;Games Global;9573,3;0,0;1504;6,37;39;0,0259;265583,0;0,036;2,1;4;4,0;0,0360
2025-06-08;Endorphina;70821,95;0,0;158;448,24;8;0,0506;264322,0;0,2679;1,89;0;0,0;0,2679
2025-02-13;Games Global;30436,1;0,0;506;60,15;24;0,0474;264034,0;0,1153;2,08;1;1,0;0,1153
2025-03-21;Games Global;17605,7;0,0;1577;11,16;59;0,0374;263894,0;0,0667;2,16;4;4,0;0,0667
2025-02-11;SmartSoft;14927,85;0,0;719;20,76;14;0,0195;263483,0;0,0567;3,2;801;5148,0;0,0567
2025-04-08;Playson;-10786,95;0,0;507;-21,28;3;0,0059;263262,0;-0,041;3,66;3;5,0;-0,0410
2025-02-11;Playson;19578,9;0,0;625;31,33;17;0,0272;262665,0;0,0745;2,83;10;34,0;0,0745
2025-02-26;Pragmatic Live Casino;-11221,65;0,0;482;-23,28;20;0,0415;261844,0;-0,0429;2,53;11;201,0;-0,0429
2025-08-04;Hacksaw;-7617,78;0,0;2599;-2,93;150;0,0577;261506,0;-0,0291;1,49;14;20,0;-0,0291
2025-01-30;Pragmatic Live Casino;19409,06;0,0;554;35,03;40;0,0722;260142,0;0,0746;2,98;22;201,0;0,0746
2025-07-31;Playson;29728,95;0,0;278;106,94;2;0,0072;259351,0;0,1146;3,69;5;6,0;0,1146
2025-08-16;RubyPlay;13956,6;0,0;3826;3,65;323;0,0844;259252,0;0,0538;1,44;28;23,0;0,0538
2025-04-18;Playson;18694,95;0,0;480;38,95;4;0,0083;258976,0;0,0722;3,85;5;7,0;0,0722
2025-01-10;RubyPlay;7653,47;0,0;2235;3,42;77;0,0345;258871,0;0,0296;1,69;8;13,0;0,0296
2025-02-17;Popok Gaming;4081,95;0,0;2096;1,95;71;0,0339;258641,0;0,0158;1,99;36;37,0;0,0158
2025-03-28;Playson;182,55;0,0;651;0,28;18;0,0276;258312,0;0,0007;3,34;7;8,0;0,0007
2025-02-09;Pragmatic Live Casino;26731,18;0,0;607;44,04;37;0,061;258303,0;0,1035;3,52;13;128,0;0,1035
2025-01-15;Hacksaw;-14673,12;0,0;849;-17,28;41;0,0483;257539,0;-0,057;2,05;5;5,0;-0,0570
2025-01-25;Pragmatic Live Casino;11988,66;0,0;915;13,1;61;0,0667;257415,0;0,0466;2,4;13;554,0;0,0466
2025-03-02;Playson;5157,85;0,0;726;7,1;12;0,0165;257208,0;0,0201;2,6;3;3,0;0,0201
2025-06-15;Playtech;-28633,61;0,0;230;-124,49;11;0,0478;256847,0;-0,1115;2,45;1;100,0;-0,1115
2025-03-23;Playson;14838,35;0,0;473;31,37;9;0,019;255448,0;0,0581;2,92;5;6,0;0,0581
2025-02-22;Pragmatic Live Casino;-3339,77;0,0;593;-5,63;31;0,0523;255422,0;-0,0131;2,94;10;142,0;-0,0131
2025-05-02;Playson;21938,5;0,0;355;61,8;1;0,0028;255121,0;0,086;3,09;3;5,0;0,0860
